Product Name,Category,Purchase Date,Quantity,Price,CustomerID,zipcode,discountApplied,Cluster
Handbag,Fashion,2023-10-07,3,660.5,7902,79304,False,2
Shampoo,Beauty & Health,2023-10-13,1,795.1,7902,79304,False,2
Lipstick,Beauty & Health,2023-07-18,4,793.31,6493,9960,True,2
Laptop,Electronics,2023-04-26,2,510.95,6493,9960,False,0
Dining Table,Home & Living,2023-04-18,2,699.27,6493,9960,False,2
Shirt,Fashion,2023-01-22,5,10.85,4097,9029,False,1
Perfume,Beauty & Health,2023-06-14,5,210.11,4097,9029,True,1
Dress,Fashion,2022-11-04,2,566.91,1103,2428,True,2
Mystery Novel,Books,2023-10-17,5,185.66,1103,2428,True,1
Science Fiction,Books,2023-07-04,1,907.55,1103,2428,True,2
Shirt,Fashion,2023-05-26,2,188.82,1103,2428,False,0
Shirt,Fashion,2022-12-16,3,386.69,1103,2428,True,0
Body Lotion,Beauty & Health,2023-04-02,1,478.31,6825,70437,False,0
Sunglasses,Fashion,2023-03-04,4,333.51,6825,70437,True,1
Cycling Helmet,Sports & Outdoors,2023-05-22,3,782.82,4186,58844,False,2
Sunglasses,Fashion,2023-01-22,2,871.3,7823,9536,True,2
Dress,Fashion,2023-04-12,2,853.76,7823,9536,False,2
Camping Tent,Sports & Outdoors,2023-01-21,3,571.76,7823,9536,True,2
Laptop,Electronics,2023-06-01,5,186.28,2641,25877,False,1
Dining Table,Home & Living,2023-07-22,5,430.64,8590,43666,True,1
Smartwatch,Electronics,2023-06-21,4,847.05,8590,43666,False,2
Camera,Electronics,2023-09-09,3,122.14,8590,43666,False,0
Body Lotion,Beauty & Health,2022-11-02,4,57.47,5842,35065,False,1
Perfume,Beauty & Health,2023-10-17,2,127.55,5842,35065,False,0
Nail Polish,Beauty & Health,2023-03-20,5,21.94,5842,35065,True,1
Sofa,Home & Living,2023-04-17,1,63.77,5842,35065,True,0
Biography,Books,2023-04-13,2,331.55,2658,16254,False,0
Cycling Helmet,Sports & Outdoors,2023-01-16,5,838.7,1492,10199,False,1
Headphones,Electronics,2022-12-15,5,460.17,1492,10199,True,1
Smartphone,Electronics,2023-10-20,1,157.31,1492,10199,False,0
Perfume,Beauty & Health,2023-06-02,4,861.16,1492,10199,False,2
Camping Tent,Sports & Outdoors,2023-08-29,2,947.71,7329,28490,False,2
Nail Polish,Beauty & Health,2023-01-05,2,656.74,7329,28490,True,2
Romance Novel,Books,2023-03-25,1,722.74,7329,28490,True,2
Shampoo,Beauty & Health,2023-09-01,1,369.76,7329,28490,False,0
Romance Novel,Books,2023-06-08,1,844.7,7329,28490,False,2
Cookware,Home & Living,2023-05-05,1,175.17,5740,77893,True,0
Body Lotion,Beauty & Health,2023-06-05,1,206.83,5740,77893,True,0
Camping Tent,Sports & Outdoors,2023-05-10,5,386.19,5740,77893,True,1
Yoga Mat,Sports & Outdoors,2023-10-26,5,396.0,5740,77893,False,1
Biography,Books,2023-09-02,2,441.95,6020,21872,False,0
Shirt,Fashion,2023-05-19,3,803.52,6020,21872,True,2
Laptop,Electronics,2023-04-29,1,258.53,6020,21872,True,0
Laptop,Electronics,2023-03-22,4,283.9,6798,57263,True,1
Dining Table,Home & Living,2023-02-14,2,892.34,6798,57263,False,2
Smartphone,Electronics,2023-02-17,2,274.04,6798,57263,False,0
Body Lotion,Beauty & Health,2023-01-11,1,203.41,5979,36775,False,0
Smartphone,Electronics,2023-05-24,3,784.08,9339,57861,True,2
Camera,Electronics,2022-12-10,4,96.02,9339,57861,False,1
Tennis Racket,Sports & Outdoors,2022-11-09,1,429.64,8892,12880,False,0
Lipstick,Beauty & Health,2022-11-29,5,264.2,8892,12880,False,1
Smartwatch,Electronics,2023-06-19,3,784.85,8892,12880,False,2
History,Books,2023-04-24,3,612.56,7773,29280,True,2
Lamp,Home & Living,2023-08-08,2,886.06,7773,29280,False,2
Lipstick,Beauty & Health,2023-10-09,4,894.23,7773,29280,True,2
Tennis Racket,Sports & Outdoors,2023-08-27,4,349.93,7773,29280,False,1
Basketball,Sports & Outdoors,2023-03-12,2,499.05,7773,29280,True,0
Nail Polish,Beauty & Health,2022-12-03,1,156.2,2480,76626,True,0
Laptop,Electronics,2023-07-25,2,944.01,2480,76626,True,2
Tennis Racket,Sports & Outdoors,2023-04-22,4,807.93,2480,76626,False,2
Yoga Mat,Sports & Outdoors,2023-06-19,4,270.99,2480,76626,False,1
Perfume,Beauty & Health,2023-06-15,3,896.83,2578,57812,True,2
Shirt,Fashion,2023-07-27,4,854.48,2578,57812,False,2
Bed,Home & Living,2023-02-04,5,721.65,2578,57812,False,1
Dress,Fashion,2023-01-12,2,343.58,2578,57812,True,0
Body Lotion,Beauty & Health,2023-04-25,4,340.99,7559,23545,False,1
Smartwatch,Electronics,2023-01-12,4,603.18,7559,23545,False,1
Sofa,Home & Living,2023-03-11,1,39.29,6195,77214,True,0
Cookware,Home & Living,2023-03-05,2,595.11,6195,77214,False,2
Dress,Fashion,2022-11-13,1,700.28,6195,77214,True,2
Shoes,Fashion,2023-09-07,2,718.88,6195,77214,True,2
Science Fiction,Books,2023-05-20,5,542.03,6195,77214,False,1
History,Books,2023-08-14,2,711.7,6515,45357,True,2
Shoes,Fashion,2023-02-04,4,698.22,4830,99240,True,1
Smartwatch,Electronics,2023-01-23,2,345.73,4830,99240,True,0
Shoes,Fashion,2022-11-25,1,783.39,4830,99240,False,2
Sofa,Home & Living,2023-09-30,2,467.29,6260,84110,False,0
Romance Novel,Books,2022-11-03,5,309.19,6260,84110,False,1
Cycling Helmet,Sports & Outdoors,2023-04-18,2,637.66,6260,84110,False,2
Basketball,Sports & Outdoors,2023-07-30,5,396.41,6260,84110,True,1
Dress,Fashion,2023-09-22,4,759.97,6260,84110,True,1
Handbag,Fashion,2023-09-30,2,499.29,8344,23348,False,0
Sunglasses,Fashion,2023-10-27,2,888.95,8344,23348,False,2
Mystery Novel,Books,2022-11-21,2,976.51,2439,62175,False,2
Handbag,Fashion,2023-02-09,5,767.24,6274,39875,True,1
Biography,Books,2023-04-30,2,977.41,9853,60618,True,2
Basketball,Sports & Outdoors,2023-07-27,2,249.39,9853,60618,False,0
Body Lotion,Beauty & Health,2023-08-24,4,246.22,9853,60618,False,1
History,Books,2023-06-01,4,691.57,9853,60618,False,1
Cookware,Home & Living,2023-10-01,3,486.42,4887,73824,True,0
Cookware,Home & Living,2023-05-02,4,339.53,4887,73824,False,1
Basketball,Sports & Outdoors,2022-11-03,2,491.94,4887,73824,False,0
Dress,Fashion,2023-04-15,1,377.82,4887,73824,False,0
Bed,Home & Living,2023-09-17,4,683.83,4887,73824,False,1
Tennis Racket,Sports & Outdoors,2023-07-10,5,447.01,4860,40388,False,1
Science Fiction,Books,2023-02-23,5,731.74,4860,40388,False,1
Shirt,Fashion,2023-08-17,1,813.41,4860,40388,True,2
Camera,Electronics,2022-11-13,2,870.21,9907,65495,False,2
Handbag,Fashion,2022-12-26,1,373.63,2707,73830,True,0
Body Lotion,Beauty & Health,2023-02-02,3,460.79,2707,73830,False,0
Science Fiction,Books,2023-01-09,3,616.42,2707,73830,False,2
Bed,Home & Living,2022-11-19,2,596.5,2707,73830,True,2
Dress,Fashion,2023-07-14,2,51.91,2707,73830,False,0
Biography,Books,2023-04-22,5,469.0,4139,19619,True,1
Body Lotion,Beauty & Health,2023-08-14,4,410.69,4139,19619,True,1
Camping Tent,Sports & Outdoors,2023-06-15,5,10.14,4139,19619,True,1
Cookware,Home & Living,2022-12-07,4,72.05,4139,19619,True,1
Sofa,Home & Living,2023-09-01,1,547.52,4139,19619,False,0
Shirt,Fashion,2022-11-11,3,256.77,4762,41313,False,0
Shampoo,Beauty & Health,2023-09-21,5,21.95,1970,20759,False,1
Yoga Mat,Sports & Outdoors,2023-01-13,1,293.85,1970,20759,False,0
Yoga Mat,Sports & Outdoors,2022-12-01,4,61.51,1970,20759,True,1
Smartphone,Electronics,2023-09-14,1,70.76,6160,25314,True,0
Yoga Mat,Sports & Outdoors,2023-05-19,1,286.74,6160,25314,False,0
Camping Tent,Sports & Outdoors,2022-11-19,3,817.05,6160,25314,False,2
Science Fiction,Books,2023-04-16,4,912.11,6160,25314,True,2
Shampoo,Beauty & Health,2023-03-27,3,323.69,7676,93016,True,0
Shampoo,Beauty & Health,2023-02-03,5,342.62,2159,76807,True,1
Shirt,Fashion,2022-11-12,2,231.49,2159,76807,True,0
Body Lotion,Beauty & Health,2023-01-18,5,408.97,6490,39066,False,1
Romance Novel,Books,2023-10-10,2,99.39,6490,39066,False,0
Shirt,Fashion,2023-01-20,1,826.87,6490,39066,False,2
Dining Table,Home & Living,2023-01-02,2,956.19,3147,57312,True,2
Biography,Books,2023-02-23,3,941.51,3147,57312,False,2
Shampoo,Beauty & Health,2022-12-18,2,988.28,4493,24912,False,2
Sofa,Home & Living,2023-07-04,4,275.82,4493,24912,False,1
Bed,Home & Living,2023-10-05,4,686.69,4493,24912,True,1
Science Fiction,Books,2023-01-04,2,52.81,4493,24912,False,0
Handbag,Fashion,2023-06-24,2,187.37,4493,24912,True,0
Tennis Racket,Sports & Outdoors,2023-06-03,5,445.92,3357,50499,True,1
Yoga Mat,Sports & Outdoors,2023-06-10,5,488.08,3357,50499,True,1
History,Books,2023-08-27,2,699.81,8800,73376,False,2
Lamp,Home & Living,2023-09-20,3,954.6,8800,73376,False,2
Dining Table,Home & Living,2023-07-05,5,158.26,8800,73376,False,1
Dining Table,Home & Living,2023-07-23,4,450.93,8800,73376,False,1
Bed,Home & Living,2022-12-22,2,860.92,2954,57211,False,2
Tennis Racket,Sports & Outdoors,2023-01-19,3,825.6,2954,57211,False,2
Smartphone,Electronics,2023-05-24,1,62.88,2954,57211,True,0
Dress,Fashion,2022-11-09,1,169.39,2954,57211,True,0
Romance Novel,Books,2023-09-15,5,759.39,2954,57211,False,1
Nail Polish,Beauty & Health,2023-05-17,3,413.15,8131,21094,False,0
Headphones,Electronics,2023-03-04,4,119.52,8131,21094,True,1
Smartphone,Electronics,2023-05-31,4,243.38,8131,21094,False,1
Shirt,Fashion,2023-01-03,4,466.02,8131,21094,False,1
Dining Table,Home & Living,2023-08-09,3,472.82,3801,71278,True,0
Camping Tent,Sports & Outdoors,2023-06-26,1,349.61,3801,71278,False,0
Sunglasses,Fashion,2022-11-30,3,783.35,3801,71278,True,2
Handbag,Fashion,2022-11-02,4,868.45,3801,71278,False,2
Basketball,Sports & Outdoors,2023-09-24,5,219.61,3801,71278,False,1
Science Fiction,Books,2023-08-26,1,265.39,3241,68185,False,0
Basketball,Sports & Outdoors,2023-08-01,2,376.31,3241,68185,True,0
Dress,Fashion,2023-05-25,5,169.43,7945,14472,True,1
Romance Novel,Books,2023-10-19,5,630.71,7945,14472,False,1
Tennis Racket,Sports & Outdoors,2023-06-29,4,454.43,7945,14472,True,1
History,Books,2023-04-26,2,750.75,9980,14551,True,2
Camera,Electronics,2023-09-26,2,356.55,9980,14551,False,0
Shirt,Fashion,2022-11-03,3,685.3,9980,14551,False,2
Smartphone,Electronics,2023-09-10,1,354.38,9980,14551,True,0
Dining Table,Home & Living,2023-05-13,3,264.63,5731,29920,True,0
Bed,Home & Living,2023-09-30,1,834.32,5731,29920,True,2
Perfume,Beauty & Health,2023-05-19,5,195.41,5731,29920,True,1
Biography,Books,2023-04-05,3,328.8,5731,29920,True,0
Camera,Electronics,2022-11-14,3,338.6,3466,43387,False,0
Basketball,Sports & Outdoors,2023-04-28,2,114.24,3466,43387,False,0
Tennis Racket,Sports & Outdoors,2023-09-29,4,700.67,3466,43387,True,1
Sofa,Home & Living,2023-07-13,3,870.48,3466,43387,False,2
Mystery Novel,Books,2022-11-13,4,445.48,8479,65041,True,1
Romance Novel,Books,2023-09-26,1,444.5,8479,65041,False,0
Smartwatch,Electronics,2023-06-27,1,949.02,4325,51452,True,2
Nail Polish,Beauty & Health,2023-01-02,3,802.95,4325,51452,False,2
Cycling Helmet,Sports & Outdoors,2023-09-15,2,709.65,4325,51452,False,2
Body Lotion,Beauty & Health,2023-05-03,3,494.28,4325,51452,False,0
Shampoo,Beauty & Health,2023-09-11,3,768.0,3478,31668,True,2
Lipstick,Beauty & Health,2022-11-29,1,656.88,3478,31668,True,2
Bed,Home & Living,2023-04-09,3,863.27,3478,31668,True,2
Dining Table,Home & Living,2023-02-20,3,700.32,3478,31668,False,2
Camping Tent,Sports & Outdoors,2022-12-11,2,228.77,1478,6735,False,0
Smartwatch,Electronics,2023-02-02,2,414.41,1478,6735,False,0
Mystery Novel,Books,2023-10-02,3,762.17,1478,6735,True,2
Lamp,Home & Living,2023-10-24,1,302.66,1478,6735,False,0
Dress,Fashion,2023-10-26,1,30.41,9942,59809,True,0
Body Lotion,Beauty & Health,2022-11-28,2,627.25,7073,11902,True,2
Body Lotion,Beauty & Health,2023-06-03,4,145.19,7073,11902,False,1
Body Lotion,Beauty & Health,2023-10-16,1,572.94,7073,11902,False,2
Science Fiction,Books,2023-02-11,1,333.72,9118,60920,True,0
Sofa,Home & Living,2023-08-28,1,485.91,9118,60920,False,0
Nail Polish,Beauty & Health,2023-09-02,1,538.84,9118,60920,False,0
Biography,Books,2023-05-10,1,123.83,5535,43324,False,0
Lipstick,Beauty & Health,2023-08-12,1,639.43,5535,43324,True,2
Nail Polish,Beauty & Health,2023-09-01,3,250.08,5535,43324,False,0
Laptop,Electronics,2023-06-27,1,418.57,5535,43324,False,0
Lipstick,Beauty & Health,2023-06-11,5,624.72,5535,43324,True,1
Science Fiction,Books,2023-07-12,1,511.48,2818,20326,True,0
History,Books,2022-11-08,3,520.98,2818,20326,False,2
Nail Polish,Beauty & Health,2023-02-17,3,632.68,2818,20326,True,2
Basketball,Sports & Outdoors,2023-08-10,2,765.47,2818,20326,False,2
Science Fiction,Books,2023-04-10,4,160.35,2818,20326,True,1
Bed,Home & Living,2023-10-24,2,926.87,9806,16282,False,2
Camping Tent,Sports & Outdoors,2023-06-25,5,852.92,9806,16282,True,1
Mystery Novel,Books,2023-03-16,4,789.25,9806,16282,False,2
Smartwatch,Electronics,2023-03-29,4,223.77,9806,16282,True,1
Shirt,Fashion,2023-01-28,4,753.99,3153,41367,False,1
Science Fiction,Books,2023-10-15,2,833.94,9987,16333,False,2
Shoes,Fashion,2023-10-01,2,909.27,9987,16333,False,2
Bed,Home & Living,2023-09-20,1,745.96,9987,16333,False,2
Romance Novel,Books,2023-03-09,2,773.81,9987,16333,True,2
Body Lotion,Beauty & Health,2022-10-30,2,727.0,9170,29743,False,2
Tennis Racket,Sports & Outdoors,2023-06-30,5,662.99,9170,29743,False,1
Perfume,Beauty & Health,2023-08-09,3,195.52,9170,29743,False,0
Dress,Fashion,2023-04-30,1,65.55,4566,29764,False,0
Shoes,Fashion,2023-07-22,2,107.8,4566,29764,False,0
Dining Table,Home & Living,2022-11-09,2,676.93,1219,29443,False,2
History,Books,2022-10-31,1,505.33,1219,29443,True,0
Dress,Fashion,2023-04-15,5,211.29,1219,29443,True,1
History,Books,2023-02-08,1,263.51,1219,29443,False,0
Basketball,Sports & Outdoors,2023-03-31,2,175.75,1219,29443,True,0
Shoes,Fashion,2023-02-21,3,750.33,8512,93570,False,2
Camping Tent,Sports & Outdoors,2022-11-15,2,479.11,8512,93570,False,0
Dress,Fashion,2023-07-02,5,791.07,6195,49934,True,1
Handbag,Fashion,2023-04-18,4,360.42,6688,88780,False,1
Body Lotion,Beauty & Health,2023-02-24,1,808.23,6688,88780,True,2
Cookware,Home & Living,2023-06-17,3,568.99,6688,88780,False,2
Dress,Fashion,2023-01-02,2,55.12,5702,60788,True,0
Sofa,Home & Living,2022-12-24,3,532.32,5702,60788,False,2
Yoga Mat,Sports & Outdoors,2023-10-09,4,353.96,5702,60788,True,1
Laptop,Electronics,2023-08-01,3,204.63,9529,39672,True,0
Headphones,Electronics,2023-08-02,2,536.2,7404,8287,True,0
Body Lotion,Beauty & Health,2023-04-03,2,936.74,7404,8287,True,2
Mystery Novel,Books,2023-04-19,4,828.8,7404,8287,False,2
Biography,Books,2022-12-02,5,780.79,7404,8287,True,1
Handbag,Fashion,2023-02-02,5,451.66,7404,8287,True,1
Biography,Books,2023-03-05,2,786.96,4121,49250,True,2
Tennis Racket,Sports & Outdoors,2022-11-13,4,552.38,4121,49250,True,1
Tennis Racket,Sports & Outdoors,2023-02-12,4,640.72,4121,49250,False,1
Camera,Electronics,2023-10-22,4,275.1,6668,72603,False,1
Yoga Mat,Sports & Outdoors,2023-04-14,4,902.09,5241,6007,False,2
History,Books,2023-05-02,4,458.5,5241,6007,False,1
Perfume,Beauty & Health,2023-04-09,3,127.96,5241,6007,False,0
Shirt,Fashion,2022-11-16,4,881.05,5241,6007,False,2
Romance Novel,Books,2023-09-12,2,457.48,5241,6007,True,0
History,Books,2023-03-27,4,16.62,1395,76824,True,1
Smartwatch,Electronics,2023-02-26,4,756.91,7587,84086,True,1
Bed,Home & Living,2023-03-16,4,306.39,7587,84086,False,1
Perfume,Beauty & Health,2023-06-14,1,239.25,7587,84086,True,0
Shoes,Fashion,2023-10-13,3,692.97,6160,26260,False,2
Bed,Home & Living,2023-02-18,4,960.26,6160,26260,False,2
Sofa,Home & Living,2023-01-12,3,481.67,6160,26260,False,0
Smartwatch,Electronics,2023-07-23,1,541.01,6160,26260,False,0
Dress,Fashion,2022-12-19,2,343.65,6160,26260,True,0
History,Books,2023-06-08,5,400.87,6040,28158,False,1
Smartwatch,Electronics,2023-08-12,5,368.36,6040,28158,False,1
Tennis Racket,Sports & Outdoors,2023-07-24,5,796.56,6040,28158,False,1
Bed,Home & Living,2023-02-16,5,560.26,6378,23667,True,1
Shampoo,Beauty & Health,2023-10-28,2,700.27,6378,23667,True,2
Camping Tent,Sports & Outdoors,2022-12-15,1,128.25,6378,23667,True,0
Body Lotion,Beauty & Health,2023-03-25,2,64.91,6378,23667,True,0
Bed,Home & Living,2023-10-07,5,486.82,6378,23667,False,1
Lamp,Home & Living,2023-03-28,1,452.82,6876,40337,False,0
Perfume,Beauty & Health,2023-10-21,1,198.95,6876,40337,True,0
Dining Table,Home & Living,2023-03-25,2,125.32,6876,40337,False,0
Body Lotion,Beauty & Health,2023-04-12,2,433.2,6876,40337,True,0
Basketball,Sports & Outdoors,2023-10-08,2,103.34,6876,40337,False,0
Smartwatch,Electronics,2023-06-01,3,148.62,7197,60436,False,0
Smartphone,Electronics,2023-08-07,5,316.87,7197,60436,False,1
Tennis Racket,Sports & Outdoors,2022-11-14,3,974.26,1283,89832,False,2
Sunglasses,Fashion,2023-08-19,3,846.79,1283,89832,True,2
Smartwatch,Electronics,2022-12-18,4,225.0,1283,89832,True,1
History,Books,2023-09-25,4,696.53,1283,89832,True,1
Shampoo,Beauty & Health,2023-08-17,3,14.62,1283,89832,False,0
Mystery Novel,Books,2023-10-28,5,986.94,1613,59577,True,1
Sunglasses,Fashion,2023-03-21,5,228.78,1613,59577,True,1
Body Lotion,Beauty & Health,2023-05-13,4,645.5,5978,65998,False,1
Sofa,Home & Living,2023-05-18,5,426.8,5978,65998,False,1
Body Lotion,Beauty & Health,2023-05-01,3,723.66,5544,84174,False,2
Handbag,Fashion,2022-11-16,5,321.11,5544,84174,False,1
Cookware,Home & Living,2023-08-12,5,470.47,5544,84174,False,1
Lipstick,Beauty & Health,2023-10-24,5,351.34,5544,84174,False,1
Cycling Helmet,Sports & Outdoors,2023-06-03,2,773.58,5544,84174,False,2
Tennis Racket,Sports & Outdoors,2023-03-07,3,884.19,7374,82517,True,2
Romance Novel,Books,2023-09-29,5,152.22,7374,82517,False,1
Biography,Books,2023-09-06,1,321.0,7758,77441,True,0
Basketball,Sports & Outdoors,2023-08-29,4,361.21,7758,77441,True,1
Tennis Racket,Sports & Outdoors,2023-01-15,5,939.67,8909,74669,True,1
History,Books,2023-10-14,3,87.84,8909,74669,True,0
Mystery Novel,Books,2023-05-29,3,835.91,8909,74669,False,2
Dress,Fashion,2023-05-19,3,79.0,9506,47352,False,0
Tennis Racket,Sports & Outdoors,2023-06-10,5,566.19,5572,73985,False,1
Bed,Home & Living,2023-05-10,1,942.25,5572,73985,True,2
Smartwatch,Electronics,2023-01-15,4,903.88,5572,73985,False,2
Smartwatch,Electronics,2022-11-16,4,159.1,5572,73985,False,1
Basketball,Sports & Outdoors,2022-11-03,4,91.72,5572,73985,False,1
Cycling Helmet,Sports & Outdoors,2022-11-19,1,440.58,3731,65566,False,0
Biography,Books,2022-11-15,3,212.55,3731,65566,True,0
Smartwatch,Electronics,2023-04-28,5,729.01,3731,65566,False,1
Shoes,Fashion,2023-05-25,1,248.74,3731,65566,False,0
Sofa,Home & Living,2023-10-14,5,531.2,2217,75888,False,1
Camping Tent,Sports & Outdoors,2023-05-06,5,275.88,2217,75888,False,1
Lamp,Home & Living,2023-06-12,5,164.91,2733,68704,True,1
Headphones,Electronics,2023-02-06,3,817.59,2733,68704,False,2
Camping Tent,Sports & Outdoors,2023-05-22,2,551.68,2733,68704,False,2
Biography,Books,2023-01-29,1,847.0,2733,68704,False,2
Biography,Books,2023-09-11,3,13.17,2733,68704,False,0
Tennis Racket,Sports & Outdoors,2022-11-13,2,905.22,4268,44769,True,2
Shampoo,Beauty & Health,2022-11-04,1,413.6,7428,64327,True,0
Science Fiction,Books,2022-11-17,1,990.41,7428,64327,True,2
Lamp,Home & Living,2022-11-17,2,381.67,7428,64327,False,0
Dining Table,Home & Living,2023-04-19,3,545.01,7428,64327,True,2
Biography,Books,2023-06-25,3,906.75,8581,54042,True,2
Basketball,Sports & Outdoors,2023-08-10,1,174.3,8581,54042,True,0
Romance Novel,Books,2023-05-15,2,424.22,8581,54042,False,0
Smartphone,Electronics,2023-03-21,1,77.44,6612,3429,False,0
Laptop,Electronics,2023-04-25,1,834.55,6612,3429,True,2
Sofa,Home & Living,2023-08-10,5,988.32,6612,3429,True,1
Sunglasses,Fashion,2023-02-09,2,316.34,8338,94515,True,0
Dress,Fashion,2023-09-24,4,963.26,6655,60588,False,2
Sofa,Home & Living,2023-02-05,1,376.67,6655,60588,False,0
Basketball,Sports & Outdoors,2023-09-16,3,32.29,6655,60588,True,0
Laptop,Electronics,2023-06-20,3,863.34,6655,60588,True,2
Nail Polish,Beauty & Health,2023-05-29,2,936.85,6655,60588,True,2
Perfume,Beauty & Health,2023-10-03,1,680.93,8999,26323,True,2
Perfume,Beauty & Health,2023-01-10,1,494.87,8999,26323,True,0
Mystery Novel,Books,2022-11-14,5,133.36,8999,26323,True,1
History,Books,2023-02-27,5,199.36,8999,26323,True,1
Body Lotion,Beauty & Health,2023-05-11,2,448.78,8999,26323,False,0
Cookware,Home & Living,2023-09-01,4,824.27,8277,28548,True,2
Shampoo,Beauty & Health,2023-08-07,1,960.08,8277,28548,False,2
Smartwatch,Electronics,2023-08-10,1,959.74,8277,28548,True,2
Smartphone,Electronics,2023-03-13,3,699.02,8277,28548,True,2
Laptop,Electronics,2023-08-30,2,240.32,2215,50585,False,0
Shoes,Fashion,2023-08-22,2,212.59,2215,50585,False,0
Biography,Books,2023-08-08,4,145.24,2215,50585,False,1
Headphones,Electronics,2023-08-18,2,86.23,2215,50585,True,0
Perfume,Beauty & Health,2023-01-30,2,923.75,2215,50585,True,2
Mystery Novel,Books,2023-08-28,3,640.93,2570,82067,False,2
History,Books,2023-10-27,4,736.87,2570,82067,False,1
Lipstick,Beauty & Health,2022-12-31,5,174.32,2570,82067,False,1
Smartphone,Electronics,2023-04-15,2,116.68,2570,82067,False,0
Basketball,Sports & Outdoors,2023-04-12,2,869.74,2570,82067,False,2
Shirt,Fashion,2023-06-26,5,240.49,4406,6441,False,1
History,Books,2023-02-16,4,251.37,4406,6441,True,1
Dress,Fashion,2023-02-09,5,572.47,4406,6441,True,1
Dress,Fashion,2023-05-17,3,110.34,4406,6441,True,0
Body Lotion,Beauty & Health,2023-10-29,2,106.44,4406,6441,True,0
Handbag,Fashion,2023-10-02,2,933.3,7887,97871,False,2
Dress,Fashion,2023-06-26,1,513.94,7887,97871,False,0
Handbag,Fashion,2023-09-18,4,880.65,7887,97871,False,2
Laptop,Electronics,2023-04-30,1,417.13,7887,97871,False,0
Smartphone,Electronics,2023-09-10,3,756.17,7887,97871,True,2
